run_id,t,p_family,theta,packet_model,source_feature,p0,sigma_p,alpha_pref_source_model,branch_pref_source_model,source_score_model,alpha_pref_readout,branch_pref_readout,readout_score,delta_alpha,branch_match_flag,alpha_match_flag,loss_total
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,2.5,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,2.5,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,2.5,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,2.5,2.2,1.78,S3,0.01798486822616918,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.179218259527119
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,2.5,3.0,1.78,S3,0.010151581812323895,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1753016163201964
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.0,0.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.0,0.5,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.0,0.8,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.0,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.0,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.0,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.0,2.2,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.0,3.0,1.78,S3,0.011802463375848005,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1761270571019584
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.5,0.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.5,0.5,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.5,0.8,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.5,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.5,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.5,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.5,2.2,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,3.5,3.0,1.78,S3,0.013502060009220829,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1769768554186448
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,4.0,0.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,4.0,0.5,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,4.0,0.8,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,4.0,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,4.0,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,4.0,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,4.0,2.2,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,1e-09,gaussian,abs,4.0,3.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-4.0,0.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-4.0,0.5,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-4.0,0.8,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-4.0,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-4.0,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-4.0,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-4.0,2.2,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-4.0,3.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.5,0.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.5,0.5,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.5,0.8,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.5,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.5,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.5,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.5,2.2,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.5,3.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.0,0.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.0,0.5,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.0,0.8,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.0,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.0,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.0,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.0,2.2,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-3.0,3.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.5,0.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.5,0.5,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.5,0.8,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.5,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.5,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.5,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.5,2.2,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.5,3.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.0,0.3,1.73,S3,0.13354182640619505,1.8,S3,0.380451650828069,0.07000000000000006,1,1,-1.186996738617132
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.0,0.5,1.78,S3,0.04077901765182157,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1906153342399453
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.0,0.8,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.0,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.0,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.0,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.0,2.2,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-2.0,3.0,1.78,S3,0.011513617834958634,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1759826343315138
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.5,0.3,1.66,S2,0.10556060341923557,1.8,S3,0.380451650828069,0.14000000000000012,0,0,0.8969938728763478
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.5,0.5,1.66,S2,0.07837935288960107,1.8,S3,0.380451650828069,0.14000000000000012,0,0,0.910584498141165
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.5,0.8,1.73,S3,0.08914213354300682,1.8,S3,0.380451650828069,0.07000000000000006,1,1,-1.1647968921855378
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.5,1.0,1.78,S3,0.015927529648529615,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1781895902382993
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.5,1.3,1.78,S3,0.020044630866963842,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1802481408475165
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.5,1.7,1.78,S3,0.015324413760647748,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1778880322943583
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.5,2.2,1.78,S3,0.011497469578550912,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.17597456020331
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.5,3.0,1.78,S3,0.009180294616877527,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1748159727224732
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.0,0.3,1.57,S2,0.019019438476119754,1.8,S3,0.380451650828069,0.22999999999999998,0,0,1.0302644553479057
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.0,0.5,1.57,S2,0.03207287208451548,1.8,S3,0.380451650828069,0.22999999999999998,0,0,1.0237377385437076
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.0,0.8,1.63,S2,0.01490641859243591,1.8,S3,0.380451650828069,0.17000000000000015,0,0,0.9723209652897478
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.0,1.0,1.66,S2,0.06507693935583425,1.8,S3,0.380451650828069,0.14000000000000012,0,0,0.9172357049080484
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.0,1.3,1.66,S2,0.020653690122068857,1.8,S3,0.380451650828069,0.14000000000000012,0,0,0.939447329524931
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.0,1.7,1.73,S3,0.04997991068914498,1.8,S3,0.380451650828069,0.07000000000000006,1,1,-1.145215780758607
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.0,2.2,1.73,S3,0.04343032295856397,1.8,S3,0.380451650828069,0.07000000000000006,1,1,-1.1419409868933164
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-1.0,3.0,1.78,S3,0.007374737755999283,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1739131942920342
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-0.5,0.3,1.45,S1,0.033454075232220215,1.8,S3,0.380451650828069,0.3500000000000001,0,0,1.1430471369698554
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-0.5,0.5,1.45,S1,0.028260956348655553,1.8,S3,0.380451650828069,0.3500000000000001,0,0,1.1456436964116377
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-0.5,0.8,1.51,,0.012087638473753048,1.8,S3,0.380451650828069,0.29000000000000004,0,0,1.093730355349089
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-0.5,1.0,1.57,S2,0.01479265528940521,1.8,S3,0.380451650828069,0.22999999999999998,0,0,1.0323778469412628
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-0.5,1.3,1.63,S2,0.017592048287633166,1.8,S3,0.380451650828069,0.17000000000000015,0,0,0.9709781504421491
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-0.5,1.7,1.66,S2,0.019650980230319193,1.8,S3,0.380451650828069,0.14000000000000012,0,0,0.939948684470806
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-0.5,2.2,1.73,S3,0.040674437630264015,1.8,S3,0.380451650828069,0.07000000000000006,1,1,-1.1405630442291663
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,-0.5,3.0,1.78,S3,0.006233559694933,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.173342605261501
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.0,0.3,1.45,S1,0.03345393575887157,1.8,S3,0.380451650828069,0.3500000000000001,0,0,1.1430472067065298
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.0,0.5,1.45,S1,0.028307660350879504,1.8,S3,0.380451650828069,0.3500000000000001,0,0,1.1456203444105257
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.0,0.8,1.48,,0.022466528538001462,1.8,S3,0.380451650828069,0.32000000000000006,0,0,1.1185409103169648
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.0,1.0,1.52,,0.031940508315825844,1.8,S3,0.380451650828069,0.28,0,0,1.0738039204280525
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.0,1.3,1.58,S2,0.013068441920715657,1.8,S3,0.380451650828069,0.21999999999999997,0,0,1.0232399536256076
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.0,1.7,1.66,S2,0.029055205064720147,1.8,S3,0.380451650828069,0.14000000000000012,0,0,0.9352465720536054
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.0,2.2,1.73,S3,0.03954853539263592,1.8,S3,0.380451650828069,0.07000000000000006,1,1,-1.1400000931103524
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.0,3.0,1.78,S3,0.005843327990294744,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1731474894091818
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.5,0.3,1.45,S1,0.033454075232220215,1.8,S3,0.380451650828069,0.3500000000000001,0,0,1.1430471369698554
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.5,0.5,1.45,S1,0.028260956348655553,1.8,S3,0.380451650828069,0.3500000000000001,0,0,1.1456436964116377
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.5,0.8,1.51,,0.012087638473753048,1.8,S3,0.380451650828069,0.29000000000000004,0,0,1.093730355349089
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.5,1.0,1.57,S2,0.01479265528940521,1.8,S3,0.380451650828069,0.22999999999999998,0,0,1.0323778469412628
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.5,1.3,1.63,S2,0.017592048287633166,1.8,S3,0.380451650828069,0.17000000000000015,0,0,0.9709781504421491
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.5,1.7,1.66,S2,0.019650980230319193,1.8,S3,0.380451650828069,0.14000000000000012,0,0,0.939948684470806
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.5,2.2,1.73,S3,0.040674437630264015,1.8,S3,0.380451650828069,0.07000000000000006,1,1,-1.1405630442291663
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,0.5,3.0,1.78,S3,0.006233559694933,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.173342605261501
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.0,0.3,1.57,S2,0.019019438476119754,1.8,S3,0.380451650828069,0.22999999999999998,0,0,1.0302644553479057
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.0,0.5,1.57,S2,0.03207287208451548,1.8,S3,0.380451650828069,0.22999999999999998,0,0,1.0237377385437076
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.0,0.8,1.63,S2,0.01490641859243591,1.8,S3,0.380451650828069,0.17000000000000015,0,0,0.9723209652897478
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.0,1.0,1.66,S2,0.06507693935583425,1.8,S3,0.380451650828069,0.14000000000000012,0,0,0.9172357049080484
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.0,1.3,1.66,S2,0.020653690122068857,1.8,S3,0.380451650828069,0.14000000000000012,0,0,0.939447329524931
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.0,1.7,1.73,S3,0.04997991068914498,1.8,S3,0.380451650828069,0.07000000000000006,1,1,-1.145215780758607
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.0,2.2,1.73,S3,0.04343032295856397,1.8,S3,0.380451650828069,0.07000000000000006,1,1,-1.1419409868933164
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.0,3.0,1.78,S3,0.007374737755999283,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1739131942920342
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.5,0.3,1.66,S2,0.10556060341923557,1.8,S3,0.380451650828069,0.14000000000000012,0,0,0.8969938728763478
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.5,0.5,1.66,S2,0.0783793528896013,1.8,S3,0.380451650828069,0.14000000000000012,0,0,0.910584498141165
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.5,0.8,1.73,S3,0.08914213354300682,1.8,S3,0.380451650828069,0.07000000000000006,1,1,-1.1647968921855378
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.5,1.0,1.78,S3,0.015927529648529615,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1781895902382993
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.5,1.3,1.78,S3,0.02004463086696373,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1802481408475163
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.5,1.7,1.78,S3,0.015324413760647748,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1778880322943583
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.5,2.2,1.78,S3,0.011497469578550912,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.17597456020331
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,1.5,3.0,1.78,S3,0.009180294616877527,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1748159727224732
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.0,0.3,1.73,S3,0.13354182640619505,1.8,S3,0.380451650828069,0.07000000000000006,1,1,-1.186996738617132
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.0,0.5,1.78,S3,0.04077901765182157,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1906153342399453
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.0,0.8,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.0,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.0,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.0,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.0,2.2,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.0,3.0,1.78,S3,0.011513617834958634,1.8,S3,0.380451650828069,0.020000000000000018,1,1,-1.1759826343315138
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.5,0.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.5,0.5,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.5,0.8,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.5,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.5,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.5,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.5,2.2,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,2.5,3.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,3.0,0.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,3.0,0.5,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,3.0,0.8,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,3.0,1.0,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,3.0,1.3,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,3.0,1.7,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,neg,3.0,2.2,1.8,S3,0.0,1.8,S3,0.380451650828069,0.0,1,1,-1.1902258254140345
