run_id,case_label,branch_label,mode,sigma_factor,sigma_p_test,t,p_family,theta,source_feature,best_p0,sigma_p_base,best_alpha_source,diversity_group,group_weight,class_mode,class_label,class_rank,sum_contrib_primary,normalized_class_contrib
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-2.7,12,4.073819579687891e-95,3.722141805246683e-88
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.5,13,2.2120312260501527e-117,2.0210747530510776e-110
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-3.2,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.9,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.7,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-4.4,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-5.2,18,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-6.3,19,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-7.4,20,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=5.39,1,1.0573992185688715e-07,0.9661178555609735
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=2.97,2,3.707985727943486e-09,0.03387889036630801
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=8.36,3,3.561526090518554e-13,3.254072717921278e-06
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=9,4,5.919070158842352e-23,5.408098727853618e-16
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=0.64,5,2.3187055227367528e-24,2.1185402523142782e-17
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=2.17,6,7.412085341417733e-40,6.772227432678978e-33
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=7.56,7,2.363023900642236e-43,2.159032788597723e-36
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-0.8,8,1.3298461267834545e-44,1.215045430024985e-37
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-1.44,9,5.5183197768036666e-55,5.041943643840533e-48
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-3.68,10,4.076314636015319e-81,3.7244214725910765e-74
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=1.71,11,9.626663979100252e-85,8.795629688739586e-78
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-6.65,12,5.4280243109043e-86,4.959443051491274e-79
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-7.29,13,4.073819579687891e-95,3.722141805246683e-88
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-5.85,14,2.2120312260501527e-117,2.0210747530510776e-110
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-15.75,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-10.36,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-12.07,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-18.72,18,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-17.92,19,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-19.36,20,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,pruned,0.5,0.25,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=3.61,21,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-2,1,1.631299518183678e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-4,2,2.4009289405219327e-124,1.4717891556758232e-117
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-1,3,5.727428019422868e-210,3.510960406461655e-203
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-5,4,2.512496501536875e-212,1.5401809867107297e-205
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-10,5,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-3,6,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-6,7,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-7,8,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-8,9,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=12,1,1.631299518183678e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=16,2,2.4009289405219327e-124,1.4717891556758232e-117
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=1,3,5.727428019422868e-210,3.510960406461655e-203
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=15,4,2.512496501536875e-212,1.5401809867107297e-205
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-1,5,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-20,6,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-27,7,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-32,8,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-35,9,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-9,10,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-8,11,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-5,12,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-36,13,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=0,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=3,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=4,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,pruned,0.5,0.15,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=7,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-3,1,5.0752661277263714e-08,0.9675618321853504
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-2,2,1.6580667274977858e-09,0.03160981198560351
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-5,3,4.3392011181359526e-11,0.0008272364992149036
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-6,4,5.81352703640679e-14,1.1083057970252094e-06
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-1,5,3.657327865234918e-16,6.972424225908532e-09
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-4,6,2.0406750045637914e-16,3.890395491822459e-09
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-7,7,8.456115903916978e-18,1.6120957583816198e-10
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-8,8,2.5447420193290686e-22,4.8513618570857124e-15
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-10,9,4.6882755946242234e-33,8.937849582592454e-26
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-27,1,5.075202235115747e-08,0.9675496515331753
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-8,2,1.6580669305372716e-09,0.03160981585640067
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-35,3,4.339201962846995e-11,0.0008272366602527967
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-9,4,6.389261062414798e-13,1.2180652175238757e-05
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-36,5,5.81352703640679e-14,1.1083057970252096e-06
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-1,6,3.657325430055314e-16,6.972419583419292e-09
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=0,7,1.028014493615707e-18,1.9598333603079493e-11
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-5,8,9.005481237255575e-21,1.7168281832608513e-13
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-32,9,2.5447420193290686e-22,4.8513618570857124e-15
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=1,10,2.43517946567831e-22,4.642488977356106e-15
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=3,11,3.46775113770705e-24,6.611010260196474e-17
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=4,12,1.1205310721133871e-25,2.136209353105073e-18
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=7,13,5.636318182760183e-32,1.0745222438481493e-24
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-20,14,4.6882755946242234e-33,8.937849582592455e-26
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=15,15,2.985772128222247e-34,5.692153038218815e-27
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=16,16,1.7782635213105056e-37,3.390127468169546e-30
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,pruned,0.75,0.75,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=12,17,2.4893878733813297e-44,4.745833284742171e-37
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-1,1,2.731992681537484e-07,0.9717353354173875
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-2,2,7.936031809551879e-09,0.02822746409407665
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-3,3,1.0287165086854458e-11,3.6590148589061655e-05
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-4,4,1.7053835845363185e-13,6.0658342927994e-07
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-5,5,1.0561289237845814e-15,3.756517361606753e-09
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-7,6,8.906994814337296e-43,3.168105702464793e-36
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-6,7,9.827040427956945e-44,3.495354321757157e-37
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-10,8,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-8,9,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=3,1,2.562079320337649e-07,0.9112992961288424
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=1,2,1.699753759585691e-08,0.06045809715597165
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=4,3,7.898997274835636e-09,0.028095736925633944
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=0,4,3.4847451567829004e-11,0.00012394798956287352
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-1,5,4.085689212394737e-12,1.4532281158905913e-05
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=12,6,2.187083148397544e-12,7.779178879782971e-06
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=16,7,1.7053835845363185e-13,6.065834292799401e-07
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=15,8,1.0561289237845814e-15,3.756517361606753e-09
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-9,9,1.0521905828302218e-21,3.742509179615143e-15
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-8,10,1.6123029162731478e-23,5.734758096999768e-17
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-35,11,8.914309854877982e-43,3.1707075701130605e-36
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-36,12,9.827040427956945e-44,3.495354321757158e-37
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-32,13,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-5,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,pruned,0.75,0.6000000000000001,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-20,15,0.0,0.0
