run_id,t,p_family,alpha,pair_i,pair_j,p_i,p_j,kbar_ij,kbar_abs_ij,kbar_sign
M33_V0_alpha_peak_robustness,0.0,P3,1.1,0,1,-3.0,-1.9,-1.397876137549433e-07,1.397876137549433e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,0,2,-3.0,-0.8,-3.5495020787824564e-08,3.5495020787824564e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,0,4,-3.0,1.2,-8.565810758333174e-08,8.565810758333174e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,0,5,-3.0,2.7,6.341028921776419e-08,6.341028921776419e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,0,6,-3.0,4.4,3.1315829916961184e-08,3.1315829916961184e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,1,2,-1.9,-0.8,-1.3978761375841274e-07,1.3978761375841274e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,1,3,-1.9,0.0,5.4850939961922924e-08,5.4850939961922924e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,1,4,-1.9,1.2,-1.1300957638410956e-07,1.1300957638410956e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,1,5,-1.9,2.7,7.900027879049684e-08,7.900027879049684e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,1,6,-1.9,4.4,3.4725002894084485e-08,3.4725002894084485e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,2,3,-0.8,0.0,-3.0135141190702943e-08,3.0135141190702943e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,2,4,-0.8,1.2,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,2,5,-0.8,2.7,1.0386071011287812e-07,1.0386071011287812e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,2,6,-0.8,4.4,3.9112000666083515e-08,3.9112000666083515e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,3,4,0.0,1.2,-1.0699373181573617e-07,1.0699373181573617e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,3,5,0.0,2.7,1.1123260150718713e-07,1.1123260150718713e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,3,6,0.0,4.4,-2.200783335735632e-09,2.200783335735632e-09,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,4,5,1.2,2.7,1.6966031187587438e-08,1.6966031187587438e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,4,6,1.2,4.4,9.337911261646325e-08,9.337911261646325e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.1,5,6,2.7,4.4,-2.0326747590963725e-07,2.0326747590963725e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,0,1,-3.0,-1.9,-1.397876137549433e-07,1.397876137549433e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,0,2,-3.0,-0.8,-3.5495020787824564e-08,3.5495020787824564e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,0,4,-3.0,1.2,-8.565810758333174e-08,8.565810758333174e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,0,5,-3.0,2.7,6.341028921776419e-08,6.341028921776419e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,0,6,-3.0,4.4,3.1315829916961184e-08,3.1315829916961184e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,1,2,-1.9,-0.8,-1.3978761375841274e-07,1.3978761375841274e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,1,3,-1.9,0.0,5.4850939961922924e-08,5.4850939961922924e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,1,4,-1.9,1.2,-1.1300957638410956e-07,1.1300957638410956e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,1,5,-1.9,2.7,7.900027879049684e-08,7.900027879049684e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,1,6,-1.9,4.4,3.4725002894084485e-08,3.4725002894084485e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,2,3,-0.8,0.0,-3.0135141190702943e-08,3.0135141190702943e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,2,4,-0.8,1.2,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,2,5,-0.8,2.7,1.0386071011287812e-07,1.0386071011287812e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,2,6,-0.8,4.4,3.9112000666083515e-08,3.9112000666083515e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,3,4,0.0,1.2,-1.0699373181573617e-07,1.0699373181573617e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,3,5,0.0,2.7,1.1123260150718713e-07,1.1123260150718713e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,3,6,0.0,4.4,-2.200783335735632e-09,2.200783335735632e-09,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,4,5,1.2,2.7,1.6966031187587438e-08,1.6966031187587438e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,4,6,1.2,4.4,9.337911261646325e-08,9.337911261646325e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.2,5,6,2.7,4.4,-2.0326747590963725e-07,2.0326747590963725e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,0,1,-3.0,-1.9,-1.397876137549433e-07,1.397876137549433e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,0,2,-3.0,-0.8,-3.5495020787824564e-08,3.5495020787824564e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,0,4,-3.0,1.2,-8.565810758333174e-08,8.565810758333174e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,0,5,-3.0,2.7,6.341028921776419e-08,6.341028921776419e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,0,6,-3.0,4.4,3.1315829916961184e-08,3.1315829916961184e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,1,2,-1.9,-0.8,-1.3978761375841274e-07,1.3978761375841274e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,1,3,-1.9,0.0,5.4850939961922924e-08,5.4850939961922924e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,1,4,-1.9,1.2,-1.1300957638410956e-07,1.1300957638410956e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,1,5,-1.9,2.7,7.900027879049684e-08,7.900027879049684e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,1,6,-1.9,4.4,3.4725002894084485e-08,3.4725002894084485e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,2,3,-0.8,0.0,-3.0135141190702943e-08,3.0135141190702943e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,2,4,-0.8,1.2,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,2,5,-0.8,2.7,1.0386071011287812e-07,1.0386071011287812e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,2,6,-0.8,4.4,3.9112000666083515e-08,3.9112000666083515e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,3,4,0.0,1.2,-1.0699373181573617e-07,1.0699373181573617e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,3,5,0.0,2.7,1.1123260150718713e-07,1.1123260150718713e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,3,6,0.0,4.4,-2.200783335735632e-09,2.200783335735632e-09,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,4,5,1.2,2.7,1.6966031187587438e-08,1.6966031187587438e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,4,6,1.2,4.4,9.337911261646325e-08,9.337911261646325e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.3,5,6,2.7,4.4,-2.0326747590963725e-07,2.0326747590963725e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,0,1,-3.0,-1.9,-1.397876137549433e-07,1.397876137549433e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,0,2,-3.0,-0.8,-3.5495020787824564e-08,3.5495020787824564e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,0,4,-3.0,1.2,-8.565810758333174e-08,8.565810758333174e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,0,5,-3.0,2.7,6.341028921776419e-08,6.341028921776419e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,0,6,-3.0,4.4,3.1315829916961184e-08,3.1315829916961184e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,1,2,-1.9,-0.8,-1.3978761375841274e-07,1.3978761375841274e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,1,3,-1.9,0.0,5.4850939961922924e-08,5.4850939961922924e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,1,4,-1.9,1.2,-1.1300957638410956e-07,1.1300957638410956e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,1,5,-1.9,2.7,7.900027879049684e-08,7.900027879049684e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,1,6,-1.9,4.4,3.4725002894084485e-08,3.4725002894084485e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,2,3,-0.8,0.0,-3.0135141190702943e-08,3.0135141190702943e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,2,4,-0.8,1.2,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,2,5,-0.8,2.7,1.0386071011287812e-07,1.0386071011287812e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,2,6,-0.8,4.4,3.9112000666083515e-08,3.9112000666083515e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,3,4,0.0,1.2,-1.0699373181573617e-07,1.0699373181573617e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,3,5,0.0,2.7,1.1123260150718713e-07,1.1123260150718713e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,3,6,0.0,4.4,-2.200783335735632e-09,2.200783335735632e-09,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,4,5,1.2,2.7,1.6966031187587438e-08,1.6966031187587438e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,4,6,1.2,4.4,9.337911261646325e-08,9.337911261646325e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.32,5,6,2.7,4.4,-2.0326747590963725e-07,2.0326747590963725e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,0,1,-3.0,-1.9,-1.397876137549433e-07,1.397876137549433e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,0,2,-3.0,-0.8,-3.5495020787824564e-08,3.5495020787824564e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,0,4,-3.0,1.2,-8.565810758333174e-08,8.565810758333174e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,0,5,-3.0,2.7,6.341028921776419e-08,6.341028921776419e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,0,6,-3.0,4.4,3.1315829916961184e-08,3.1315829916961184e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,1,2,-1.9,-0.8,-1.3978761375841274e-07,1.3978761375841274e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,1,3,-1.9,0.0,5.4850939961922924e-08,5.4850939961922924e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,1,4,-1.9,1.2,-1.1300957638410956e-07,1.1300957638410956e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,1,5,-1.9,2.7,7.900027879049684e-08,7.900027879049684e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,1,6,-1.9,4.4,3.4725002894084485e-08,3.4725002894084485e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,2,3,-0.8,0.0,-3.0135141190702943e-08,3.0135141190702943e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,2,4,-0.8,1.2,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,2,5,-0.8,2.7,1.0386071011287812e-07,1.0386071011287812e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,2,6,-0.8,4.4,3.9112000666083515e-08,3.9112000666083515e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,3,4,0.0,1.2,-1.0699373181573617e-07,1.0699373181573617e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,3,5,0.0,2.7,1.1123260150718713e-07,1.1123260150718713e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,3,6,0.0,4.4,-2.200783335735632e-09,2.200783335735632e-09,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,4,5,1.2,2.7,1.6966031187587438e-08,1.6966031187587438e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,4,6,1.2,4.4,9.337911261646325e-08,9.337911261646325e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.34,5,6,2.7,4.4,-2.0326747590963725e-07,2.0326747590963725e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,0,1,-3.0,-1.9,-1.397876137549433e-07,1.397876137549433e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,0,2,-3.0,-0.8,-3.5495020787824564e-08,3.5495020787824564e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,0,4,-3.0,1.2,-8.565810758333174e-08,8.565810758333174e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,0,5,-3.0,2.7,6.341028921776419e-08,6.341028921776419e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,0,6,-3.0,4.4,3.1315829916961184e-08,3.1315829916961184e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,1,2,-1.9,-0.8,-1.3978761375841274e-07,1.3978761375841274e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,1,3,-1.9,0.0,5.4850939961922924e-08,5.4850939961922924e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,1,4,-1.9,1.2,-1.1300957638410956e-07,1.1300957638410956e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,1,5,-1.9,2.7,7.900027879049684e-08,7.900027879049684e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,1,6,-1.9,4.4,3.4725002894084485e-08,3.4725002894084485e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,2,3,-0.8,0.0,-3.0135141190702943e-08,3.0135141190702943e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,2,4,-0.8,1.2,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,2,5,-0.8,2.7,1.0386071011287812e-07,1.0386071011287812e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,2,6,-0.8,4.4,3.9112000666083515e-08,3.9112000666083515e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,3,4,0.0,1.2,-1.0699373181573617e-07,1.0699373181573617e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,3,5,0.0,2.7,1.1123260150718713e-07,1.1123260150718713e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,3,6,0.0,4.4,-2.200783335735632e-09,2.200783335735632e-09,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,4,5,1.2,2.7,1.6966031187587438e-08,1.6966031187587438e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,4,6,1.2,4.4,9.337911261646325e-08,9.337911261646325e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.36,5,6,2.7,4.4,-2.0326747590963725e-07,2.0326747590963725e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,0,1,-3.0,-1.9,-1.397876137549433e-07,1.397876137549433e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,0,2,-3.0,-0.8,-3.5495020787824564e-08,3.5495020787824564e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,0,4,-3.0,1.2,-8.565810758333174e-08,8.565810758333174e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,0,5,-3.0,2.7,6.341028921776419e-08,6.341028921776419e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,0,6,-3.0,4.4,3.1315829916961184e-08,3.1315829916961184e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,1,2,-1.9,-0.8,-1.3978761375841274e-07,1.3978761375841274e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,1,3,-1.9,0.0,5.4850939961922924e-08,5.4850939961922924e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,1,4,-1.9,1.2,-1.1300957638410956e-07,1.1300957638410956e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,1,5,-1.9,2.7,7.900027879049684e-08,7.900027879049684e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,1,6,-1.9,4.4,3.4725002894084485e-08,3.4725002894084485e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,2,3,-0.8,0.0,-3.0135141190702943e-08,3.0135141190702943e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,2,4,-0.8,1.2,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,2,5,-0.8,2.7,1.0386071011287812e-07,1.0386071011287812e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,2,6,-0.8,4.4,3.9112000666083515e-08,3.9112000666083515e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,3,4,0.0,1.2,-1.0699373181573617e-07,1.0699373181573617e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,3,5,0.0,2.7,1.1123260150718713e-07,1.1123260150718713e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,3,6,0.0,4.4,-2.200783335735632e-09,2.200783335735632e-09,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,4,5,1.2,2.7,1.6966031187587438e-08,1.6966031187587438e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,4,6,1.2,4.4,9.337911261646325e-08,9.337911261646325e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.38,5,6,2.7,4.4,-2.0326747590963725e-07,2.0326747590963725e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,0,1,-3.0,-1.9,-1.397876137549433e-07,1.397876137549433e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,0,2,-3.0,-0.8,-3.5495020787824564e-08,3.5495020787824564e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,0,4,-3.0,1.2,-8.565810758333174e-08,8.565810758333174e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,0,5,-3.0,2.7,6.341028921776419e-08,6.341028921776419e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,0,6,-3.0,4.4,3.1315829916961184e-08,3.1315829916961184e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,1,2,-1.9,-0.8,-1.3978761375841274e-07,1.3978761375841274e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,1,3,-1.9,0.0,5.4850939961922924e-08,5.4850939961922924e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,1,4,-1.9,1.2,-1.1300957638410956e-07,1.1300957638410956e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,1,5,-1.9,2.7,7.900027879049684e-08,7.900027879049684e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,1,6,-1.9,4.4,3.4725002894084485e-08,3.4725002894084485e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,2,3,-0.8,0.0,-3.0135141190702943e-08,3.0135141190702943e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,2,4,-0.8,1.2,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,2,5,-0.8,2.7,1.0386071011287812e-07,1.0386071011287812e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,2,6,-0.8,4.4,3.9112000666083515e-08,3.9112000666083515e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,3,4,0.0,1.2,-1.0699373181573617e-07,1.0699373181573617e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,3,5,0.0,2.7,1.1123260150718713e-07,1.1123260150718713e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,3,6,0.0,4.4,-2.200783335735632e-09,2.200783335735632e-09,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,4,5,1.2,2.7,1.6966031187587438e-08,1.6966031187587438e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,4,6,1.2,4.4,9.337911261646325e-08,9.337911261646325e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.4,5,6,2.7,4.4,-2.0326747590963725e-07,2.0326747590963725e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,0,1,-3.0,-1.9,-1.397876137549433e-07,1.397876137549433e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,0,2,-3.0,-0.8,-3.5495020787824564e-08,3.5495020787824564e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,0,4,-3.0,1.2,-8.565810758333174e-08,8.565810758333174e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,0,5,-3.0,2.7,6.341028921776419e-08,6.341028921776419e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,0,6,-3.0,4.4,3.1315829916961184e-08,3.1315829916961184e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,1,2,-1.9,-0.8,-1.3978761375841274e-07,1.3978761375841274e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,1,3,-1.9,0.0,5.4850939961922924e-08,5.4850939961922924e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,1,4,-1.9,1.2,-1.1300957638410956e-07,1.1300957638410956e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,1,5,-1.9,2.7,7.900027879049684e-08,7.900027879049684e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,1,6,-1.9,4.4,3.4725002894084485e-08,3.4725002894084485e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,2,3,-0.8,0.0,-3.0135141190702943e-08,3.0135141190702943e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,2,4,-0.8,1.2,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,2,5,-0.8,2.7,1.0386071011287812e-07,1.0386071011287812e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,2,6,-0.8,4.4,3.9112000666083515e-08,3.9112000666083515e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,3,4,0.0,1.2,-1.0699373181573617e-07,1.0699373181573617e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,3,5,0.0,2.7,1.1123260150718713e-07,1.1123260150718713e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,3,6,0.0,4.4,-2.200783335735632e-09,2.200783335735632e-09,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,4,5,1.2,2.7,1.6966031187587438e-08,1.6966031187587438e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,4,6,1.2,4.4,9.337911261646325e-08,9.337911261646325e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.42,5,6,2.7,4.4,-2.0326747590963725e-07,2.0326747590963725e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,0,1,-3.0,-1.9,-1.397876137549433e-07,1.397876137549433e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,0,2,-3.0,-0.8,-3.5495020787824564e-08,3.5495020787824564e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,0,4,-3.0,1.2,-8.565810758333174e-08,8.565810758333174e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,0,5,-3.0,2.7,6.341028921776419e-08,6.341028921776419e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,0,6,-3.0,4.4,3.1315829916961184e-08,3.1315829916961184e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,1,2,-1.9,-0.8,-1.3978761375841274e-07,1.3978761375841274e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,1,3,-1.9,0.0,5.4850939961922924e-08,5.4850939961922924e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,1,4,-1.9,1.2,-1.1300957638410956e-07,1.1300957638410956e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,1,5,-1.9,2.7,7.900027879049684e-08,7.900027879049684e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,1,6,-1.9,4.4,3.4725002894084485e-08,3.4725002894084485e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,2,3,-0.8,0.0,-3.0135141190702943e-08,3.0135141190702943e-08,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,2,4,-0.8,1.2,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,2,5,-0.8,2.7,1.0386071011287812e-07,1.0386071011287812e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,2,6,-0.8,4.4,3.9112000666083515e-08,3.9112000666083515e-08,1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,3,4,0.0,1.2,-1.0699373181573617e-07,1.0699373181573617e-07,-1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,3,5,0.0,2.7,1.1123260150718713e-07,1.1123260150718713e-07,1
M33_V0_alpha_peak_robustness,0.0,P3,1.44,3,6,0.0,4.4,-2.200783335735632e-09,2.200783335735632e-09,-1
