row_id,log10_gbar_m_per_s2,e_log10_gbar,log10_gobs_m_per_s2,e_log10_gobs,gbar_m_per_s2,gobs_m_per_s2,source_table,claim_boundary
2330,-11.4,0.06,-10.55,0.17,3.9810717055349695e-12,2.8183829312644493e-11,RAR.mrt,direct_standard_rar_table_only
2331,-10.07,0.11,-9.88,0.14,8.511380382023759e-11,1.3182567385564046e-10,RAR.mrt,direct_standard_rar_table_only
2332,-10.34,0.11,-9.98,0.13,4.5708818961487517e-11,1.0471285480508985e-10,RAR.mrt,direct_standard_rar_table_only
2333,-10.52,0.1,-10.1,0.13,3.019951720402019e-11,7.9432823472428218e-11,RAR.mrt,direct_standard_rar_table_only
2334,-10.68,0.09,-10.24,0.13,2.0892961308540409e-11,5.7543993733715666e-11,RAR.mrt,direct_standard_rar_table_only
2335,-10.79,0.09,-10.37,0.13,1.6218100973589331e-11,4.2657951880159344e-11,RAR.mrt,direct_standard_rar_table_only
2336,-10.86,0.08,-10.46,0.13,1.3803842646028866e-11,3.4673685045253096e-11,RAR.mrt,direct_standard_rar_table_only
2337,-10.93,0.07,-10.5,0.14,1.1748975549395303e-11,3.1622776601683794e-11,RAR.mrt,direct_standard_rar_table_only
2338,-11.01,0.07,-10.47,0.14,9.7723722095581123e-12,3.3884415613920202e-11,RAR.mrt,direct_standard_rar_table_only
2339,-11.05,0.07,-10.5,0.13,8.912509381337441e-12,3.1622776601683794e-11,RAR.mrt,direct_standard_rar_table_only
2340,-11.08,0.06,-10.52,0.13,8.3176377110267085e-12,3.019951720402019e-11,RAR.mrt,direct_standard_rar_table_only
2341,-11.12,0.06,-10.55,0.13,7.5857757502918518e-12,2.8183829312644493e-11,RAR.mrt,direct_standard_rar_table_only
2342,-11.16,0.05,-10.58,0.13,6.9183097091893623e-12,2.6302679918953815e-11,RAR.mrt,direct_standard_rar_table_only
2343,-11.21,0.05,-10.61,0.13,6.1659500186148099e-12,2.4547089156850335e-11,RAR.mrt,direct_standard_rar_table_only
2344,-11.26,0.05,-10.65,0.13,5.4954087385762484e-12,2.2387211385683377e-11,RAR.mrt,direct_standard_rar_table_only
2345,-11.31,0.05,-10.69,0.14,4.8977881936844567e-12,2.0417379446695317e-11,RAR.mrt,direct_standard_rar_table_only
2346,-11.36,0.05,-10.73,0.14,4.3651583224016651e-12,1.8620871366628657e-11,RAR.mrt,direct_standard_rar_table_only
2347,-11.4,0.05,-10.77,0.14,3.9810717055349695e-12,1.6982436524617461e-11,RAR.mrt,direct_standard_rar_table_only
2348,-11.44,0.05,-10.81,0.15,3.6307805477010174e-12,1.5488166189124796e-11,RAR.mrt,direct_standard_rar_table_only
2349,-11.5,0.05,-10.88,0.13,3.1622776601683794e-12,1.3182567385564048e-11,RAR.mrt,direct_standard_rar_table_only
2350,-11.55,0.05,-10.91,0.14,2.8183829312644492e-12,1.2302687708123811e-11,RAR.mrt,direct_standard_rar_table_only
2351,-11.59,0.05,-10.88,0.15,2.5703957827688646e-12,1.3182567385564048e-11,RAR.mrt,direct_standard_rar_table_only
2352,-11.64,0.05,-10.91,0.14,2.2908676527677699e-12,1.2302687708123811e-11,RAR.mrt,direct_standard_rar_table_only
2353,-11.12,0.11,-10.44,0.03,7.5857757502918518e-12,3.6307805477010174e-11,RAR.mrt,direct_standard_rar_table_only
2354,-11.04,0.1,-10.35,0.03,9.1201083935591156e-12,4.4668359215096346e-11,RAR.mrt,direct_standard_rar_table_only
2355,-11.02,0.1,-10.28,0.05,9.5499258602143682e-12,5.2480746024977339e-11,RAR.mrt,direct_standard_rar_table_only
2356,-11.03,0.1,-10.3,0.03,9.3325430079699234e-12,5.0118723362727148e-11,RAR.mrt,direct_standard_rar_table_only
2357,-11.03,0.1,-10.34,0.04,9.3325430079699234e-12,4.5708818961487517e-11,RAR.mrt,direct_standard_rar_table_only
2358,-11.03,0.1,-10.38,0.03,9.3325430079699234e-12,4.1686938347033464e-11,RAR.mrt,direct_standard_rar_table_only
2359,-11.03,0.09,-10.42,0.03,9.3325430079699234e-12,3.8018939632056128e-11,RAR.mrt,direct_standard_rar_table_only
2360,-11.03,0.09,-10.45,0.03,9.3325430079699234e-12,3.5481338923357607e-11,RAR.mrt,direct_standard_rar_table_only
2361,-11.05,0.09,-10.47,0.04,8.912509381337441e-12,3.3884415613920202e-11,RAR.mrt,direct_standard_rar_table_only
2362,-11.07,0.09,-10.47,0.05,8.5113803820237597e-12,3.3884415613920202e-11,RAR.mrt,direct_standard_rar_table_only
2363,-11.07,0.09,-10.48,0.06,8.5113803820237597e-12,3.311311214825908e-11,RAR.mrt,direct_standard_rar_table_only
2364,-11.07,0.08,-10.49,0.08,8.5113803820237597e-12,3.235936569296281e-11,RAR.mrt,direct_standard_rar_table_only
2365,-11.07,0.08,-10.49,0.08,8.5113803820237597e-12,3.235936569296281e-11,RAR.mrt,direct_standard_rar_table_only
2366,-11.07,0.08,-10.48,0.05,8.5113803820237597e-12,3.311311214825908e-11,RAR.mrt,direct_standard_rar_table_only
2367,-11.07,0.07,-10.49,0.03,8.5113803820237597e-12,3.235936569296281e-11,RAR.mrt,direct_standard_rar_table_only
2368,-11.07,0.07,-10.49,0.03,8.5113803820237597e-12,3.235936569296281e-11,RAR.mrt,direct_standard_rar_table_only
2369,-11.07,0.07,-10.49,0.05,8.5113803820237597e-12,3.235936569296281e-11,RAR.mrt,direct_standard_rar_table_only
2370,-11.08,0.07,-10.49,0.08,8.3176377110267085e-12,3.235936569296281e-11,RAR.mrt,direct_standard_rar_table_only
2371,-11.08,0.06,-10.5,0.08,8.3176377110267085e-12,3.1622776601683794e-11,RAR.mrt,direct_standard_rar_table_only
2372,-11.09,0.06,-10.51,0.08,8.1283051616409945e-12,3.0902954325135919e-11,RAR.mrt,direct_standard_rar_table_only
2373,-11.11,0.06,-10.52,0.08,7.762471166286927e-12,3.019951720402019e-11,RAR.mrt,direct_standard_rar_table_only
2374,-11.14,0.06,-10.54,0.07,7.2443596007498911e-12,2.8840315031266117e-11,RAR.mrt,direct_standard_rar_table_only
2375,-11.17,0.06,-10.56,0.08,6.7608297539198185e-12,2.7542287033381634e-11,RAR.mrt,direct_standard_rar_table_only
2376,-11.21,0.06,-10.57,0.07,6.1659500186148099e-12,2.6915348039269138e-11,RAR.mrt,direct_standard_rar_table_only
2377,-11.25,0.06,-10.57,0.07,5.6234132519034904e-12,2.6915348039269138e-11,RAR.mrt,direct_standard_rar_table_only
2378,-11.29,0.06,-10.59,0.08,5.128613839913659e-12,2.5703957827688646e-11,RAR.mrt,direct_standard_rar_table_only
2379,-10.76,0.11,-10.43,0.15,1.7378008287493762e-11,3.7153522909717275e-11,RAR.mrt,direct_standard_rar_table_only
2380,-10.77,0.11,-10.4,0.15,1.6982436524617461e-11,3.9810717055349695e-11,RAR.mrt,direct_standard_rar_table_only
2381,-10.78,0.11,-10.4,0.14,1.6595869074375631e-11,3.9810717055349695e-11,RAR.mrt,direct_standard_rar_table_only
2382,-10.8,0.1,-10.38,0.14,1.5848931924611107e-11,4.1686938347033464e-11,RAR.mrt,direct_standard_rar_table_only
2383,-10.81,0.1,-10.36,0.14,1.5488166189124796e-11,4.3651583224016655e-11,RAR.mrt,direct_standard_rar_table_only
2384,-10.86,0.1,-10.35,0.14,1.3803842646028866e-11,4.4668359215096346e-11,RAR.mrt,direct_standard_rar_table_only
2385,-10.91,0.1,-10.36,0.13,1.2302687708123811e-11,4.3651583224016655e-11,RAR.mrt,direct_standard_rar_table_only
2386,-10.95,0.09,-10.39,0.14,1.1220184543019653e-11,4.0738027780411218e-11,RAR.mrt,direct_standard_rar_table_only
2387,-11.0,0.09,-10.41,0.14,9.9999999999999994e-12,3.8904514499428045e-11,RAR.mrt,direct_standard_rar_table_only
2388,-11.05,0.09,-10.46,0.14,8.912509381337441e-12,3.4673685045253096e-11,RAR.mrt,direct_standard_rar_table_only
2389,-11.1,0.09,-10.47,0.15,7.9432823472428214e-12,3.3884415613920202e-11,RAR.mrt,direct_standard_rar_table_only
2390,-11.21,0.09,-10.5,0.14,6.1659500186148099e-12,3.1622776601683794e-11,RAR.mrt,direct_standard_rar_table_only
2391,-11.24,0.08,-10.51,0.14,5.7543993733715668e-12,3.0902954325135919e-11,RAR.mrt,direct_standard_rar_table_only
2392,-11.28,0.08,-10.52,0.14,5.2480746024977338e-12,3.019951720402019e-11,RAR.mrt,direct_standard_rar_table_only
2393,-11.34,0.08,-10.54,0.15,4.5708818961487516e-12,2.8840315031266117e-11,RAR.mrt,direct_standard_rar_table_only
2394,-11.36,0.07,-10.55,0.14,4.3651583224016651e-12,2.8183829312644493e-11,RAR.mrt,direct_standard_rar_table_only
2395,-10.81,0.07,-10.6,0.07,1.5488166189124796e-11,2.5118864315095823e-11,RAR.mrt,direct_standard_rar_table_only
2396,-10.82,0.07,-10.61,0.03,1.5135612484362072e-11,2.4547089156850335e-11,RAR.mrt,direct_standard_rar_table_only
2397,-10.84,0.06,-10.58,0.05,1.445439770745928e-11,2.6302679918953815e-11,RAR.mrt,direct_standard_rar_table_only
2398,-10.85,0.06,-10.53,0.07,1.4125375446227554e-11,2.9512092266663903e-11,RAR.mrt,direct_standard_rar_table_only
2399,-10.86,0.05,-10.5,0.06,1.3803842646028866e-11,3.1622776601683794e-11,RAR.mrt,direct_standard_rar_table_only
2400,-10.88,0.05,-10.51,0.04,1.3182567385564048e-11,3.0902954325135919e-11,RAR.mrt,direct_standard_rar_table_only
2401,-10.91,0.05,-10.51,0.03,1.2302687708123811e-11,3.0902954325135919e-11,RAR.mrt,direct_standard_rar_table_only
2402,-10.93,0.05,-10.54,0.04,1.1748975549395303e-11,2.8840315031266117e-11,RAR.mrt,direct_standard_rar_table_only
2403,-10.96,0.05,-10.52,0.04,1.0964781961431828e-11,3.019951720402019e-11,RAR.mrt,direct_standard_rar_table_only
2404,-10.98,0.05,-10.52,0.03,1.0471285480508986e-11,3.019951720402019e-11,RAR.mrt,direct_standard_rar_table_only
2405,-11.01,0.05,-10.54,0.06,9.7723722095581123e-12,2.8840315031266117e-11,RAR.mrt,direct_standard_rar_table_only
2406,-11.03,0.05,-10.56,0.08,9.3325430079699234e-12,2.7542287033381634e-11,RAR.mrt,direct_standard_rar_table_only
2407,-11.05,0.05,-10.59,0.05,8.912509381337441e-12,2.5703957827688646e-11,RAR.mrt,direct_standard_rar_table_only
2408,-11.08,0.05,-10.6,0.05,8.3176377110267085e-12,2.5118864315095823e-11,RAR.mrt,direct_standard_rar_table_only
2409,-11.12,0.05,-10.64,0.06,7.5857757502918518e-12,2.2908676527677699e-11,RAR.mrt,direct_standard_rar_table_only
2410,-11.16,0.05,-10.67,0.08,6.9183097091893623e-12,2.1379620895022323e-11,RAR.mrt,direct_standard_rar_table_only
2411,-11.2,0.05,-10.69,0.05,6.3095734448019426e-12,2.0417379446695317e-11,RAR.mrt,direct_standard_rar_table_only
2412,-11.23,0.05,-10.71,0.07,5.8884365535558838e-12,1.9498445997580414e-11,RAR.mrt,direct_standard_rar_table_only
2413,-11.25,0.06,-10.72,0.04,5.6234132519034904e-12,1.9054607179632443e-11,RAR.mrt,direct_standard_rar_table_only
2414,-11.26,0.06,-10.75,0.06,5.4954087385762484e-12,1.7782794100389227e-11,RAR.mrt,direct_standard_rar_table_only
2415,-10.42,0.1,-9.71,0.08,3.8018939632056128e-11,1.9498445997580414e-10,RAR.mrt,direct_standard_rar_table_only
2416,-10.4,0.1,-9.73,0.08,3.9810717055349695e-11,1.8620871366628656e-10,RAR.mrt,direct_standard_rar_table_only
2417,-10.39,0.1,-9.75,0.07,4.0738027780411218e-11,1.7782794100389229e-10,RAR.mrt,direct_standard_rar_table_only
2418,-10.38,0.1,-9.76,0.07,4.1686938347033464e-11,1.7378008287493763e-10,RAR.mrt,direct_standard_rar_table_only
2419,-10.37,0.1,-9.76,0.07,4.2657951880159344e-11,1.7378008287493763e-10,RAR.mrt,direct_standard_rar_table_only
2420,-10.36,0.1,-9.77,0.08,4.3651583224016655e-11,1.6982436524617461e-10,RAR.mrt,direct_standard_rar_table_only
2421,-10.36,0.1,-9.76,0.09,4.3651583224016655e-11,1.7378008287493763e-10,RAR.mrt,direct_standard_rar_table_only
2422,-10.36,0.1,-9.79,0.09,4.3651583224016655e-11,1.6218100973589331e-10,RAR.mrt,direct_standard_rar_table_only
2423,-10.37,0.1,-9.79,0.09,4.2657951880159344e-11,1.6218100973589331e-10,RAR.mrt,direct_standard_rar_table_only
2424,-10.37,0.1,-9.8,0.08,4.2657951880159344e-11,1.5848931924611109e-10,RAR.mrt,direct_standard_rar_table_only
2425,-10.39,0.1,-9.79,0.08,4.0738027780411218e-11,1.6218100973589331e-10,RAR.mrt,direct_standard_rar_table_only
2426,-10.4,0.1,-9.82,0.09,3.9810717055349695e-11,1.5135612484362072e-10,RAR.mrt,direct_standard_rar_table_only
2427,-10.42,0.1,-9.81,0.08,3.8018939632056128e-11,1.5488166189124796e-10,RAR.mrt,direct_standard_rar_table_only
2428,-10.43,0.1,-9.82,0.08,3.7153522909717275e-11,1.5135612484362072e-10,RAR.mrt,direct_standard_rar_table_only
2429,-10.44,0.1,-9.82,0.08,3.6307805477010174e-11,1.5135612484362072e-10,RAR.mrt,direct_standard_rar_table_only
2430,-10.46,0.1,-9.84,0.08,3.4673685045253096e-11,1.4454397707459281e-10,RAR.mrt,direct_standard_rar_table_only
2431,-11.03,0.07,-10.3,0.04,9.3325430079699234e-12,5.0118723362727148e-11,RAR.mrt,direct_standard_rar_table_only
2432,-11.18,0.07,-10.37,0.04,6.6069344800759645e-12,4.2657951880159344e-11,RAR.mrt,direct_standard_rar_table_only
2433,-11.33,0.07,-10.41,0.05,4.6773514128719809e-12,3.8904514499428045e-11,RAR.mrt,direct_standard_rar_table_only
2434,-11.45,0.07,-10.46,0.04,3.5481338923357604e-12,3.4673685045253096e-11,RAR.mrt,direct_standard_rar_table_only
2435,-11.29,0.04,-10.96,0.16,5.128613839913659e-12,1.0964781961431828e-11,RAR.mrt,direct_standard_rar_table_only
2436,-11.26,0.04,-10.91,0.16,5.4954087385762484e-12,1.2302687708123811e-11,RAR.mrt,direct_standard_rar_table_only
2437,-11.25,0.04,-10.85,0.15,5.6234132519034904e-12,1.4125375446227554e-11,RAR.mrt,direct_standard_rar_table_only
2438,-11.24,0.04,-10.8,0.15,5.7543993733715668e-12,1.5848931924611107e-11,RAR.mrt,direct_standard_rar_table_only
2439,-11.24,0.04,-10.78,0.15,5.7543993733715668e-12,1.6595869074375631e-11,RAR.mrt,direct_standard_rar_table_only
2440,-11.28,0.04,-10.84,0.15,5.2480746024977338e-12,1.445439770745928e-11,RAR.mrt,direct_standard_rar_table_only
2441,-11.32,0.04,-10.86,0.15,4.7863009232263802e-12,1.3803842646028866e-11,RAR.mrt,direct_standard_rar_table_only
2442,-11.4,0.04,-10.92,0.15,3.9810717055349695e-12,1.202264434617413e-11,RAR.mrt,direct_standard_rar_table_only
2443,-9.33,0.1,-9.91,0.06,4.6773514128719813e-10,1.2302687708123812e-10,RAR.mrt,direct_standard_rar_table_only
2444,-9.49,0.1,-9.74,0.07,3.2359365692962813e-10,1.8197008586099825e-10,RAR.mrt,direct_standard_rar_table_only
2445,-9.61,0.1,-9.6,0.05,2.4547089156850336e-10,2.511886431509582e-10,RAR.mrt,direct_standard_rar_table_only
2446,-9.68,0.09,-9.52,0.05,2.089296130854041e-10,3.0199517204020193e-10,RAR.mrt,direct_standard_rar_table_only
2447,-9.73,0.09,-9.54,0.04,1.8620871366628656e-10,2.8840315031266117e-10,RAR.mrt,direct_standard_rar_table_only
2448,-9.8,0.08,-9.59,0.05,1.5848931924611109e-10,2.5703957827688648e-10,RAR.mrt,direct_standard_rar_table_only
2449,-9.86,0.08,-9.6,0.05,1.3803842646028866e-10,2.511886431509582e-10,RAR.mrt,direct_standard_rar_table_only
2450,-9.9,0.08,-9.61,0.05,1.2589254117941662e-10,2.4547089156850336e-10,RAR.mrt,direct_standard_rar_table_only
2451,-9.92,0.08,-9.64,0.05,1.2022644346174132e-10,2.2908676527677701e-10,RAR.mrt,direct_standard_rar_table_only
2452,-9.94,0.08,-9.65,0.05,1.1481536214968841e-10,2.2387211385683377e-10,RAR.mrt,direct_standard_rar_table_only
2453,-9.96,0.08,-9.68,0.05,1.0964781961431829e-10,2.089296130854041e-10,RAR.mrt,direct_standard_rar_table_only
2454,-9.99,0.08,-9.74,0.05,1.0232929922807537e-10,1.8197008586099825e-10,RAR.mrt,direct_standard_rar_table_only
2455,-10.01,0.08,-9.77,0.05,9.772372209558111e-11,1.6982436524617461e-10,RAR.mrt,direct_standard_rar_table_only
2456,-10.04,0.08,-9.8,0.05,9.1201083935591153e-11,1.5848931924611109e-10,RAR.mrt,direct_standard_rar_table_only
2457,-10.07,0.08,-9.8,0.05,8.511380382023759e-11,1.5848931924611109e-10,RAR.mrt,direct_standard_rar_table_only
2458,-10.11,0.08,-9.85,0.05,7.7624711662869273e-11,1.4125375446227556e-10,RAR.mrt,direct_standard_rar_table_only
2459,-10.14,0.08,-9.84,0.05,7.2443596007498915e-11,1.4454397707459281e-10,RAR.mrt,direct_standard_rar_table_only
2460,-10.16,0.08,-9.89,0.05,6.9183097091893625e-11,1.2882495516931322e-10,RAR.mrt,direct_standard_rar_table_only
2461,-10.17,0.08,-9.89,0.05,6.7608297539198192e-11,1.2882495516931322e-10,RAR.mrt,direct_standard_rar_table_only
2462,-10.21,0.08,-9.9,0.05,6.1659500186148097e-11,1.2589254117941662e-10,RAR.mrt,direct_standard_rar_table_only
2463,-10.24,0.08,-9.91,0.05,5.7543993733715666e-11,1.2302687708123812e-10,RAR.mrt,direct_standard_rar_table_only
2464,-10.26,0.08,-9.94,0.05,5.4954087385762479e-11,1.1481536214968841e-10,RAR.mrt,direct_standard_rar_table_only
2465,-10.29,0.08,-9.98,0.07,5.1286138399136583e-11,1.0471285480508985e-10,RAR.mrt,direct_standard_rar_table_only
2466,-10.32,0.08,-9.97,0.07,4.7863009232263801e-11,1.0715193052376048e-10,RAR.mrt,direct_standard_rar_table_only
2467,-10.36,0.08,-10.04,0.09,4.3651583224016655e-11,9.1201083935591153e-11,RAR.mrt,direct_standard_rar_table_only
2468,-10.4,0.08,-10.01,0.06,3.9810717055349695e-11,9.772372209558111e-11,RAR.mrt,direct_standard_rar_table_only
2469,-10.44,0.08,-10.09,0.07,3.6307805477010174e-11,8.1283051616409951e-11,RAR.mrt,direct_standard_rar_table_only
2470,-10.47,0.07,-10.07,0.09,3.3884415613920202e-11,8.511380382023759e-11,RAR.mrt,direct_standard_rar_table_only
2471,-10.48,0.07,-10.09,0.05,3.311311214825908e-11,8.1283051616409951e-11,RAR.mrt,direct_standard_rar_table_only
2472,-10.53,0.07,-10.13,0.05,2.9512092266663903e-11,7.4131024130091616e-11,RAR.mrt,direct_standard_rar_table_only
2473,-10.56,0.07,-10.12,0.05,2.7542287033381634e-11,7.5857757502918511e-11,RAR.mrt,direct_standard_rar_table_only
2474,-11.76,0.11,-11.39,0.04,1.7378008287493763e-12,4.0738027780411221e-12,RAR.mrt,direct_standard_rar_table_only
2475,-11.56,0.09,-11.01,0.04,2.7542287033381634e-12,9.7723722095581123e-12,RAR.mrt,direct_standard_rar_table_only
2476,-11.55,0.09,-11.01,0.09,2.8183829312644492e-12,9.7723722095581123e-12,RAR.mrt,direct_standard_rar_table_only
2477,-11.55,0.08,-11.0,0.08,2.8183829312644492e-12,9.9999999999999994e-12,RAR.mrt,direct_standard_rar_table_only
2478,-11.57,0.08,-10.94,0.05,2.6915348039269138e-12,1.148153621496884e-11,RAR.mrt,direct_standard_rar_table_only
2479,-11.61,0.08,-10.97,0.04,2.4547089156850334e-12,1.0715193052376049e-11,RAR.mrt,direct_standard_rar_table_only
2480,-11.54,0.08,-11.0,0.05,2.8840315031266117e-12,9.9999999999999994e-12,RAR.mrt,direct_standard_rar_table_only
2481,-11.52,0.07,-10.96,0.04,3.0199517204020193e-12,1.0964781961431828e-11,RAR.mrt,direct_standard_rar_table_only
2482,-11.52,0.07,-10.96,0.04,3.0199517204020193e-12,1.0964781961431828e-11,RAR.mrt,direct_standard_rar_table_only
2483,-11.51,0.07,-10.95,0.05,3.0902954325135922e-12,1.1220184543019653e-11,RAR.mrt,direct_standard_rar_table_only
2484,-11.5,0.07,-10.94,0.04,3.1622776601683794e-12,1.148153621496884e-11,RAR.mrt,direct_standard_rar_table_only
2485,-11.49,0.07,-10.91,0.04,3.2359365692962812e-12,1.2302687708123811e-11,RAR.mrt,direct_standard_rar_table_only
2486,-11.47,0.06,-10.87,0.04,3.3884415613920204e-12,1.348962882591656e-11,RAR.mrt,direct_standard_rar_table_only
2487,-11.48,0.06,-10.87,0.05,3.3113112148259077e-12,1.348962882591656e-11,RAR.mrt,direct_standard_rar_table_only
2488,-11.49,0.06,-10.88,0.04,3.2359365692962812e-12,1.3182567385564048e-11,RAR.mrt,direct_standard_rar_table_only
2489,-11.49,0.06,-10.86,0.04,3.2359365692962812e-12,1.3803842646028866e-11,RAR.mrt,direct_standard_rar_table_only
2490,-11.48,0.05,-10.84,0.06,3.3113112148259077e-12,1.445439770745928e-11,RAR.mrt,direct_standard_rar_table_only
2491,-11.48,0.05,-10.87,0.08,3.3113112148259077e-12,1.348962882591656e-11,RAR.mrt,direct_standard_rar_table_only
2492,-11.52,0.05,-10.88,0.09,3.0199517204020193e-12,1.3182567385564048e-11,RAR.mrt,direct_standard_rar_table_only
2493,-11.52,0.05,-10.82,0.04,3.0199517204020193e-12,1.5135612484362072e-11,RAR.mrt,direct_standard_rar_table_only
2494,-11.5,0.05,-10.85,0.06,3.1622776601683794e-12,1.4125375446227554e-11,RAR.mrt,direct_standard_rar_table_only
2495,-11.5,0.05,-10.83,0.07,3.1622776601683794e-12,1.4791083881682073e-11,RAR.mrt,direct_standard_rar_table_only
2496,-11.18,0.1,-10.6,0.16,6.6069344800759645e-12,2.5118864315095823e-11,RAR.mrt,direct_standard_rar_table_only
2497,-11.21,0.1,-10.61,0.16,6.1659500186148099e-12,2.4547089156850335e-11,RAR.mrt,direct_standard_rar_table_only
2498,-11.25,0.1,-10.63,0.15,5.6234132519034904e-12,2.3442288153199179e-11,RAR.mrt,direct_standard_rar_table_only
2499,-11.25,0.1,-10.6,0.15,5.6234132519034904e-12,2.5118864315095823e-11,RAR.mrt,direct_standard_rar_table_only
2500,-11.31,0.09,-10.67,0.15,4.8977881936844567e-12,2.1379620895022323e-11,RAR.mrt,direct_standard_rar_table_only
2501,-11.33,0.09,-10.66,0.15,4.6773514128719809e-12,2.1877616239495519e-11,RAR.mrt,direct_standard_rar_table_only
2502,-11.33,0.09,-10.66,0.15,4.6773514128719809e-12,2.1877616239495519e-11,RAR.mrt,direct_standard_rar_table_only
2503,-11.39,0.08,-10.66,0.15,4.0738027780411221e-12,2.1877616239495519e-11,RAR.mrt,direct_standard_rar_table_only
2504,-11.55,0.12,-10.73,0.13,2.8183829312644492e-12,1.8620871366628657e-11,RAR.mrt,direct_standard_rar_table_only
2505,-11.61,0.12,-10.57,0.14,2.4547089156850334e-12,2.6915348039269138e-11,RAR.mrt,direct_standard_rar_table_only
2506,-11.62,0.12,-10.53,0.13,2.3988329190194949e-12,2.9512092266663903e-11,RAR.mrt,direct_standard_rar_table_only
2507,-11.59,0.11,-10.52,0.13,2.5703957827688646e-12,3.019951720402019e-11,RAR.mrt,direct_standard_rar_table_only
2508,-11.58,0.1,-10.53,0.12,2.6302679918953816e-12,2.9512092266663903e-11,RAR.mrt,direct_standard_rar_table_only
2509,-11.55,0.08,-10.52,0.12,2.8183829312644492e-12,3.019951720402019e-11,RAR.mrt,direct_standard_rar_table_only
2510,-11.53,0.07,-10.54,0.14,2.9512092266663899e-12,2.8840315031266117e-11,RAR.mrt,direct_standard_rar_table_only
2511,-11.52,0.06,-10.58,0.13,3.0199517204020193e-12,2.6302679918953815e-11,RAR.mrt,direct_standard_rar_table_only
2512,-11.41,0.04,-10.65,0.13,3.8904514499428045e-12,2.2387211385683377e-11,RAR.mrt,direct_standard_rar_table_only
2513,-11.45,0.04,-10.8,0.13,3.5481338923357604e-12,1.5848931924611107e-11,RAR.mrt,direct_standard_rar_table_only
2514,-10.93,0.11,-10.29,0.1,1.1748975549395303e-11,5.1286138399136583e-11,RAR.mrt,direct_standard_rar_table_only
2515,-11.05,0.11,-10.26,0.1,8.912509381337441e-12,5.4954087385762479e-11,RAR.mrt,direct_standard_rar_table_only
2516,-11.11,0.11,-10.28,0.11,7.762471166286927e-12,5.2480746024977339e-11,RAR.mrt,direct_standard_rar_table_only
