row_id,galaxy_id,radius_kpc,vobs_km_s,vgas_km_s,vdisk_km_s_ml1,vbul_km_s_ml1,gobs_m_per_s2,log10_gobs,vbar_ml1_km_s_preparatory,gbar_status,mass_to_light_assumption_required,claim_boundary
829,NGC2841,9.60,323.00,34.31,244.14,143.83,3.5219506509212623e-10,-9.4532167335995005,285.42702149586324,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
830,NGC2841,9.93,322.00,36.63,243.64,141.42,3.3838565946299048e-10,-9.4705880503258584,284.08066266467341,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
831,NGC2841,10.27,321.00,38.95,243.60,139.06,3.2515398126936397e-10,-9.4879109240096717,283.18853454898203,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
832,NGC2841,10.60,323.00,41.02,243.38,136.88,3.1896911555513313e-10,-9.496251365824703,282.22792065988085,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
833,NGC2841,10.93,322.00,43.22,243.08,134.80,3.0742631276006363e-10,-9.5122589637801802,281.29503159494305,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
834,NGC2841,11.27,321.00,45.42,242.44,132.75,2.9630269632975757e-10,-9.5282643964585017,280.11192852143944,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
835,NGC2841,12.31,323.00,52.25,237.30,127.02,2.7466065189962727e-10,-9.5612035534912483,274.18138685913749,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
836,NGC2841,14.35,319.00,56.77,222.06,117.64,2.2981529008581745e-10,-9.6386210801777867,257.62889220737645,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
837,NGC2841,16.40,308.00,51.89,207.98,110.04,1.8745932104503066e-10,-9.7270929602689478,240.95031458788344,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
838,NGC2841,18.48,299.00,48.35,196.87,103.67,1.5677971280065783e-10,-9.8047101354573662,227.6905538225071,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
839,NGC2841,20.57,299.00,54.45,185.72,98.26,1.4085022326476213e-10,-9.8512424602680024,217.05240956967052,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
840,NGC2841,22.51,298.00,63.61,176.98,93.93,1.2785169436686689e-10,-9.893293512070148,210.21654882525306,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
841,NGC2841,24.59,296.00,66.17,168.93,89.87,1.1547137788692862e-10,-9.9375256518429786,202.46587539632452,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
842,NGC2841,26.68,293.00,61.90,161.21,86.28,1.0427948321570813e-10,-9.9818011297584306,193.04018364060889,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
843,NGC2841,28.77,289.00,58.85,153.59,83.08,9.4081726462872022e-11,-10.026494721599368,184.27017392947778,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
844,NGC2841,30.70,289.00,57.01,147.56,80.43,8.8167142356248462e-11,-10.05469323518623,177.46289358623679,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
845,NGC2841,32.79,288.00,57.38,141.95,77.82,8.1977187369220308e-11,-10.086306986373042,171.75045647683152,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
846,NGC2841,34.88,285.00,60.43,136.82,75.46,7.5467975282430764e-11,-10.122237301465647,167.52823314295412,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
847,NGC2841,36.96,283.00,64.09,132.38,73.30,7.0224776112637916e-11,-10.153509636721626,164.33162355432381,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
848,NGC2841,38.90,275.00,66.90,128.66,71.45,6.3003581944532165e-11,-10.20063475888732,161.66047166824671,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
849,NGC2841,40.99,272.00,68.61,124.87,69.61,5.84937338253847e-11,-10.232890655470243,158.5730150435439,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
850,NGC2841,43.08,271.00,68.98,121.52,67.90,5.5247463276713931e-11,-10.257687658099272,155.35688204904216,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
851,NGC2841,45.16,274.00,67.76,118.47,66.31,5.3876161632932936e-11,-10.268603352834292,151.73521212955151,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
852,NGC2841,47.10,277.00,65.19,115.75,64.93,5.2794427622033264e-11,-10.277411914222137,147.8638005057357,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
853,NGC2841,49.19,281.00,62.26,113.11,63.54,5.2021787654770585e-11,-10.283814727971309,143.90104690376648,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
854,NGC2841,51.27,286.00,60.55,110.59,62.24,5.1703292911915592e-11,-10.286481796404452,140.60678575374661,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
855,NGC2841,53.36,282.00,60.55,108.30,61.01,4.8298300639762687e-11,-10.316068149491908,138.26573183547686,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
856,NGC2841,55.30,283.00,62.39,106.31,59.93,4.6935040237307366e-11,-10.328502805478257,137.06178570265308,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
857,NGC2841,57.38,288.00,64.95,104.23,58.83,4.6846148027827362e-11,-10.329326113613655,136.17402211875802,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
858,NGC2841,59.47,287.00,67.27,102.32,57.79,4.4886455236630726e-11,-10.347884690253432,135.40428132079131,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
859,NGC2841,61.56,289.00,68.49,100.51,56.80,4.3968993995075179e-11,-10.356853470868483,134.23628496051282,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
860,NGC2841,63.64,294.00,68.73,98.76,55.86,4.4016341713138457e-11,-10.356386055372369,132.65628556536626,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
861,NGC2903,0.32,44.00,0.01,197.82,0.00,1.9606714701138409e-10,-9.7075951705696699,197.82000025275502,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
862,NGC2903,0.64,64.00,0.03,204.19,0.00,2.0740987452443936e-10,-9.6831705712382519,204.19000220382975,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
863,NGC2903,0.96,128.00,0.08,209.11,0.00,5.5309299873183836e-10,-9.2572018389659707,209.11001530295005,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
864,NGC2903,1.28,148.00,0.07,219.11,0.00,5.5457835590616693e-10,-9.2560370840800914,219.11001118159803,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
865,NGC2903,1.60,157.00,1.76,225.96,0.00,4.9926230440946348e-10,-9.3016712230595964,225.96685420654066,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
866,NGC2903,1.92,189.00,5.17,232.02,0.00,6.0293685936584463e-10,-9.2197281655792001,232.0775932743185,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
867,NGC2903,2.24,195.00,8.23,251.26,0.00,5.5013675214786589e-10,-9.259529340831266,251.39475034296163,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
868,NGC2903,2.56,201.00,11.05,278.70,0.00,5.1144814090953824e-10,-9.2911983956930104,278.91897120848552,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
869,NGC2903,2.88,214.00,13.64,291.79,0.00,5.1532891784511857e-10,-9.2879154862829871,292.10863338833383,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
870,NGC2903,3.20,215.00,16.01,300.53,0.00,4.6814069579551799e-10,-9.329623603710834,300.95614464569417,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
871,NGC2903,3.52,215.00,18.18,298.29,0.00,4.2558245072319817e-10,-9.3710162888690594,298.84349833985016,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
872,NGC2903,3.84,216.00,20.14,289.57,0.00,3.9375468366749035e-10,-9.4047742672878076,290.2695376714546,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
873,NGC2903,4.80,214.00,24.78,274.65,0.00,3.0919735070707115e-10,-9.5097642358993433,275.76560862442579,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
874,NGC2903,5.76,210.00,25.77,255.87,0.00,2.4812216434808417e-10,-9.6053344391775113,257.16444116557017,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
875,NGC2903,6.72,205.00,24.89,236.77,0.00,2.0266927029598132e-10,-9.693212096164455,238.07466265858702,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
876,NGC2903,7.68,203.00,25.19,221.37,0.00,1.7389228351394901e-10,-9.7597196894272251,222.79859290399477,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
877,NGC2903,8.64,201.00,25.40,209.59,0.00,1.5154018989912242e-10,-9.8194721728600545,211.12349016630054,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
878,NGC2903,9.60,201.00,27.64,199.24,0.00,1.3638617090921021e-10,-9.8652296634207293,201.14807282198853,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
879,NGC2903,10.56,199.00,32.70,189.80,0.00,1.2153229227394536e-10,-9.9153083106005191,192.59628760700451,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
880,NGC2903,11.52,197.00,37.22,181.59,0.00,1.0917656548962358e-10,-9.9618705719861449,185.36519765047592,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
881,NGC2903,12.48,196.00,37.86,174.10,0.00,9.9757834281486153e-11,-10.001052987855591,178.16899169047346,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
882,NGC2903,13.44,193.00,36.33,167.37,0.00,8.9818294458715145e-11,-10.046635195924397,171.26758537446602,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
883,NGC2903,14.40,190.00,35.33,161.19,0.00,8.1244536353431648e-11,-10.09020583541173,165.01643857507045,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
884,NGC2903,15.36,188.00,35.01,155.25,0.00,7.4571681774818776e-11,-10.127426062390272,159.14855513010477,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
885,NGC2903,16.32,187.00,34.43,150.20,0.00,6.9440447899865194e-11,-10.158387486566983,154.09563556441174,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
886,NGC2903,17.28,188.00,33.18,145.58,0.00,6.6285939355394453e-11,-10.178578584837654,149.3132572814618,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
887,NGC2903,18.24,186.00,32.48,141.36,0.00,6.1468201917553323e-11,-10.211349490778703,145.04344176831989,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
888,NGC2903,19.20,185.00,31.94,137.48,0.00,5.776857874022573e-11,-10.23830831711966,141.14146803827711,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
889,NGC2903,20.16,185.00,31.23,133.91,0.00,5.5017694038310212e-11,-10.259497616189599,137.50345813833192,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
890,NGC2903,21.12,181.00,30.85,130.60,0.00,5.027044048365854e-11,-10.298687309345544,134.19419696842334,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
891,NGC2903,22.08,178.00,30.69,127.55,0.00,4.6504008608131917e-11,-10.332509609661512,131.19023820391516,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
892,NGC2903,23.04,177.00,30.33,124.70,0.00,4.4067002759983727e-11,-10.3558864872497,128.33549353160254,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
893,NGC2903,24.00,182.00,30.72,122.05,0.00,4.472815549314798e-11,-10.349419010963596,125.8567475346475,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
894,NGC2903,24.96,180.00,30.86,119.57,0.00,4.2067808084133585e-11,-10.376050116025912,123.48815530244185,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
895,NGC2915,0.34,13.50,4.08,44.78,0.00,1.7371530161801043e-11,-10.760161925274382,44.965484540923164,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
896,NGC2915,0.67,31.30,7.65,48.88,0.00,4.7387448687697758e-11,-10.324336672830068,49.475012885293928,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
897,NGC2915,1.00,35.30,10.36,46.82,0.00,4.0383026647837279e-11,-10.393801134446493,47.952497328085009,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
898,NGC2915,1.34,50.50,11.92,43.88,0.00,6.1677592409742475e-11,-10.209872587349624,45.470218825072749,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
899,NGC2915,1.68,61.00,12.33,40.74,0.00,7.1779403190610015e-11,-10.144000156926467,42.564967990120707,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
900,NGC2915,2.01,66.50,12.44,38.01,0.00,7.1301175187787785e-11,-10.146903312036418,39.993920788039773,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
901,NGC2915,2.34,74.40,12.54,35.66,0.00,7.6661880545379329e-11,-10.115420531540524,37.800624333468356,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
902,NGC2915,2.67,83.00,12.44,33.66,0.00,8.3616960767723705e-11,-10.077705621834566,35.885222585348409,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
903,NGC2915,3.01,86.40,12.13,31.74,0.00,8.0373049051596708e-11,-10.094889555858195,33.978883148214273,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
904,NGC2915,3.35,83.60,12.02,29.95,0.00,6.7610975590313683e-11,-10.169982797380952,32.272014191865992,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
905,NGC2915,3.68,79.80,12.54,28.46,0.00,5.6079924310742646e-11,-10.251192581194196,31.10021221792546,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
906,NGC2915,4.02,82.80,13.47,27.13,0.00,5.5269314138667296e-11,-10.257515924736849,30.289896005103749,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
907,NGC2915,4.35,83.50,14.61,25.93,0.00,5.1943731955927526e-11,-10.284466851209572,29.762677970908463,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
908,NGC2915,4.68,80.40,15.44,24.93,0.00,4.4762640708663869e-11,-10.34908430079936,29.324025985529339,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
909,NGC2915,5.02,80.30,15.86,24.00,0.00,4.1627164399349236e-11,-10.380623171809797,28.766988024469992,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
910,NGC2915,5.35,82.10,15.86,23.20,0.00,4.0830245103483528e-11,-10.389018013004485,28.10301763156405,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
911,NGC2915,5.69,82.40,15.65,22.42,0.00,3.8671552879257951e-11,-10.412608388222978,27.341889108106631,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
912,NGC2915,6.03,80.90,15.44,21.74,0.00,3.517460149477343e-11,-10.453770814137744,26.664980780041823,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
913,NGC2915,6.36,79.00,15.65,21.15,0.00,3.1801420668902958e-11,-10.497553478289669,26.310549215096213,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
914,NGC2915,6.69,81.40,16.27,20.57,0.00,3.2097569418066946e-11,-10.493527853211559,26.226662006439174,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
915,NGC2915,7.02,79.70,17.10,20.07,0.00,2.9324389909810051e-11,-10.532771014559719,26.366928148724494,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
916,NGC2915,7.36,77.50,17.83,19.59,0.00,2.6446916585903828e-11,-10.577624954547016,26.489186472974211,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
